06/11,"<span class=""normaltext"">#TP2Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/06-01.htm""><b>Павла</b></a>, патриарха Константинопольского, исп. (350).
#TP3Преставление прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/06-02.htm""><b>Варлаама</b></a> Хутынского (1192).
#TPo<span class=""minortext "">Сщмч. Никиты, еп. Орехово-Зуевского, Анатолия, Арсения, Николая, Николая, Константина пресвитеров., прмчч. Варлаама, Гавриила, Гавриила, прмцц. Нины и Серафимы (1937).</span>
#TPo<span class=""minortext "">Новомч. Григория Крестоносца (1936).</span>
#TPo<span class=""minortext "">Сщмч. Василия пресвитера (1938).</span>
#TPo<span class=""minortext "">Св. Ильи Фондаминского Парижского (1942).</span>
#TPo<span class=""minortext "">Собор новомчч. Саровских: Анатолия, Василия, Иерофея, Исаака и Руфина.</span>
#TP0Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/06-03.htm"">Германа</a>, архиеп. Казанского (1567).
#TP0Прп. Луки, иконома Печерского. в Ближних пещерах (XIII).
#TP0Прп. Варлаама Керетского (XVI).
#TP0Мцц. Текусы, Александры, Полактии, Клавдии, Евфросинии, Афанасии и Матроны (III).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/06-04.htm"">Луки</a> Тавроменийского (ок. 800-820).
</span>
"
07/11,"<span class=""normaltext"">#TP1Мучеников в Мелитине: <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/07-01.htm"">Иерона</a>, Исихия, Никандра, Афанасия, Маманта, Варахия, Каллиника, Феагена, Никона, Лонгина, Феодора, Валерия, Ксанфа, Феодула, Каллимаха, Евгения, Феодоха, Острихия, Епифания, Максимиана, Дукития, Клавдиана, Феофила, Гигантия, Дорофея, Феодота, Кастрикия, Аникиты, Фемелия, Евтихия, Илариона, Диодота и Амонита (III).
#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/07-05.htm"">Лазаря</a> Галисийского (1053).
#TPo<span class=""minortext "">Сщмчч. Кирилла (Смирнова), митр. Казанского, Михаила, Александра, Александра, Михаила, Александра, Николая, Алексия, Павла, Василия, Павлина пресвитеров, Иоанна и Вениамина диаконов, мч. Николая, мц. Елисаветы (1937).</span>
#TPo<span class=""minortext "">Сщмчч. Сергия, ариеп. Елецкого, Николая пресвитера и мч. Георгия (1937).</span>
#TPo<span class=""minortext "">Новомч. Иосифа (Петровых) митр. Петроградского (1938).</span>
#TP0Прп. Зосимы Ворбозомского (ок. 1550).
#TP0Обретение мощей прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/07-02.htm"">Кирилла</a> Новоезерского (Новгородского) (1649).
#TP0Мч. Феодота корчемника (303).
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/07-03.htm"">Меласиппа и Касинии</a> и сына их <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/07-03.htm"">Антонина</a> (363).
#TP0Мчч. Авкта, Тавриона и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/07-04.htm"">Фессалоникии</a>.
#TP0Иконы Божией Матери <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/07-06.htm"">""Взыграние""</a>, Угрешской (1795).
</span>
"
08/11,"<span class=""normaltext"">#TP4Собор <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/08-01.htm""><b>Архистратига Михаила</b></a> и прочих Небесных Сил бесплотных: Архангелов Гавриила, Рафаила, Уриила, Селафиила, Иегудиила, Варахиила и Иеремиила.

</span>
"
09/11,"<span class=""normaltext"">#TP1Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/09-01.htm"">Онисифора и Порфирия</a> (ок. 284-305).
#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/09-02.htm"">Матроны</a> Царьградской (ок. 492).
#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/09-03.htm"">Феоктисты</a> Лесбоской (881).
#TPo<span class=""minortext "">Сщмчч. Парфения, еп. Ананьевского, Константина, Димитрия, Нестора, Феодора, Константина, Виктора, Илии пресвитеров, Иосифа диакона и прмч. Алексия (1937).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/09-04.htm"">Онисифора</a>, исп. Печерского, в Ближних пещерах (1148).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/09-05.htm"">Александра</a> Солунского (305-311).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/09-06.htm"">Антония</a> (V).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/09-07.htm"">Иоанна</a> Колова (V).
#TP0Прпп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/09-08.htm"">Евстолии</a> (610) и Сосипатры царевны (ок. 625).
#TP0Свт. Нектария, митр. Пентапольского,  Эгинского чудотворца (1920) (<i>Греч.</i>).
#TP0Иконы Божией Матери, именуемой <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/09-10.htm"">""Скоропослушница""</a> (X).<br></span>
"
10/11,"<span class=""normaltext"">#TP1Апп. от 70-ти <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/10-01.htm"">Ераста, Олимпа, Родиона, Сосипатра, Куарта (Кварта) и Тертия</a> (I).
#TPo<span class=""minortext "">Прмч. Нифонта и мч. Александра (1931).</span>
#TPo<span class=""minortext "">Сщмчч. Прокопия (Титова), архиеп. Одесского, Дионисия, Иоанна и Петра пресвитеров (1937).</span>
#TPo<span class=""minortext "">Сщмчч. Августина, архиеп. Калужского, и с ним Иоанна пресвитера, прмч. Иоанникия, мчч. Алексия, Аполлона, Михаила (1937).</span>
#TPo<span class=""minortext "">Мч. Николая и мц. Анны и св. Бориса диакона, исп. диакона (1930-1940).</span>
#TPo<span class=""minortext "">Мцц. Ольги (1941) и Феоктисты (1942).</span>
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/10-02.htm"">Ореста</a> врача (304).
#TP0Сщмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/10-03.htm"">Милия</a>, еп. Персидского и двух учеников его (341).
#TP0Прп. Феостирикта, иже в Символех.
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/10-04.htm"">Константина</a>, кн. Грузинского (842).
#TP0Колесование вмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/10-05.htm"">Георгия</a> (303) (<i>Груз.</i>).<br></span>
"
11/11,"<span class=""normaltext"">#TP1Вмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/11-01.htm"">Мины</a> (304).
#TP1Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/11-02.htm"">Виктора</a> и мц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/11-02.htm"">Стефаниды</a> (II).
#TP1Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/11-03.htm"">Викентия</a> (304).
#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/11-04.htm"">Феодора</a> Студита, исп. (826).
#TP2Блж. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/11-05.htm""><b>Максима</b></a>, Христа ради юродивого, Московского чудотворца (1434).
#TPo<span class=""minortext "">Сщмч. Евгения пресвитера (1937).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/11-06.htm"">Мартирия</a> Зеленецкого (1603).
#TP0Мч. Стефана-Уроша III Дечанского (ок. 1336) (<i>Серб.</i>).<br></span>
"
12/11,"<span class=""normaltext"">#TP2Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/12-01.htm""><b>Иоанна</b></a> Милостивого, патриарха Александрийского (616-620).
#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/12-02.htm"">Нила</a>, постника Синайского (V).
#TPo<span class=""minortext "">Сщмчч. Константина, Владимира, Александра, Матфея, Димитрия пресвитеров (1937)..</span>
#TPo<span class=""minortext "">Мч. Бориса (1942).</span>
#TP0Блж. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/12-03.htm"">Иоанна</a> Власатого, Ростовского (1580).
#TP0Прор. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/12-04.htm"">Ахии</a> (960 г. до Р.Х.).
#TP0Св. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/12-05.htm"">Нила</a> мироточивого Афонского (1651).
#TP0Иконы Божией Матери <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/12-06.htm"">Милостивая</a>.
</span>
"
13/11,"<span class=""normaltext"">#TP5Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/13-01.htm""><b>Иоанна</b></a> Златоустого, архиеп. Константинопольского (407).
#TP0Мчч. Антонина, Никифора и Германа (ок. 308).
#TP0Мц. Манефы (ок. 308).<br></span>
"
14/11,"<span class=""normaltext"">#TP4Апостола <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/14-01.htm""><b>Филиппа</b></a> (I).
#TPo<span class=""minortext "">Сщмчч. Димитрия, Александра, Виктора, Алексия, Михаила, Михаила, Феодора, Петра, Алексия, Сергия, Николая, Василия, Александра, Николая, Димитрия, Димитрия, Порфирия, Василия, Георгия, Василия, Сергия пресвитеров, Николая диакона, прмч. Аристарха, мч. Гавриила и мц. Анны (1937).</span>
#TPo<span class=""minortext "">Сщмч. Феодора пресвитера (1940).</span>
#TPo<span class=""minortext "">Сщмч. Сергия пресвитера (1941).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/14-02.htm"">Филиппа</a> Ирапского (1527).
#TP0Правоверного царя <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/14-03.htm"">Иустиниана</a> (565) и царицы <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/14-03.htm"">Феодоры</a> (548).
#TP0Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/14-04.htm"">Григория Паламы</a>, архиеп. Фессалонитского (ок. 1360).<br></span>
"
15/11,"<span class=""normaltext"">#TP0<i>Начало Рождественского поста.</i> 
#TP1Мучеников и исповедников <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/15-01.htm"">Гурия, Самона</a> (299-306) и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/15-01.htm"">Авива</a> (322).
#TP1Прп. Паисия Величковского (1794).
#TPo<span class=""minortext "">Сщмчч. Николая и Петра пресвитеров, Григория и Никиты диаконов (1937).</span>
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/15-02.htm"">Елпидия, Маркелла и Евстохия</a> (361-363).
#TP0Мч. Димитрия (ок. 307).
#TP0<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/15-04.htm"">Купятицкой</a> иконы Божией Матери (1180).<br></span>
"
16/11,"<span class=""normaltext"">#TP4Апостола и евангелиста <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/16-01.htm""><b>Матфея</b></a> (60).
#TPo<span class=""minortext "">Новосщмч. прот. Феодора Колерова и с ним мчч. Анании Бойкова и Михаила Болдакова (1929).</span>
#TPo<span class=""minortext "">Сщмчч. Иоанна, Николая, Виктора, Василия, Макария и Михаила пресвитеров, прмч. Пантелеимона (1937).</span>
#TPo<span class=""minortext "">Мч. Димитрия (1938).</span>
#TP0Прав. Фулвиана, кн. Ефиопского, во св. Крещении Матфея (I).<br></span>
"
17/11,"<span class=""normaltext"">#TP2Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/17-01.htm""><b>Григория</b></a> чудотворца, еп. Неокесарийского (ок. 266-270).
#TP3Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/17-02.htm""><b>Никона</b></a>, игумена Радонежского, ученика прп. Сергия (1426).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/17-03.htm"">Лазаря</a> иконописца (ок. 857).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/17-04.htm"">Гоброна</a>, во св. Крещении Михаила, и с ним 133-х воинов (914) (<i>Груз.</i>).
</span>
"
18/11,"<span class=""normaltext"">#TP1Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/18-01.htm"">Платона</a> Анкирского (302 или 306).
#TP1Свщмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/18-02.htm"">Романа</a> диакона Кесарийского и мч. отрока Варула (303).
#TPo<span class=""minortext "">Св. Николая исп., пресвитера (1948).</span>
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/18-03.htm"">Закхея</a>, диакона Гадаринского, и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/18-03.htm"">Алфея</a>, чтеца Кесарийского (303).
#TP0Собор Святых, в земле эстонской просиявших.<br></span>
"
19/11,"<span class=""normaltext"">#TP1Прор. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/19-01.htm"">Авдия</a> (из 12-ти) (IX в. до Р.Х.).
#TP1Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/19-02.htm"">Варлаама</a> (ок. 304).
#TP3Прпп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/19-03.htm""><b>Варлаама</b> и <b>Иоасафа</b></a>, царевича Индийского, и отца его <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/19-03.htm"">Авенира</a> царя (IV).
#TP1Свт. Филарета, митр. Московского и Коломенского (1867).
#TPo<span class=""minortext "">Новосщмчч.:  Порфирия (Гулевича), еп. Симферопольского и Крымского, Иоасафа (Удалова), еп. Чистопольского, иерод. Антония (Коржа), иером. Варфоломея (Ратных), свящ. Владимира Пищулина, прот. Димитрия Киранова, свящ.  Иоанна Блюмовича, прот. Николая Мезенцева, свящ. Тимофея Изотова.</span>
#TPo<span class=""minortext "">Сщмчч. Сергия, Михаила, Александра, Иоанна, Константина, Александра, Игнатия, Симеона, Иоанна, Иоанна, Димитрия, Иакова, Иакова пресвитеров, прмчч. Иоасафа, Петра, Григория, Вениамина, Герасима, Михаила, мчч. Валентина, Петра, Леонида, Тимофея (1937).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/19-04.htm"">Варлаама</a>, 1-го игумена Печерского, в Ближних пещерах (1065).
#TP0Обретение мощей прмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/19-05.htm"">Адриана</a> Пошехонского, Ярославского (1625).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/19-06.htm"">Азы и с ним 150-ти</a> воинов (284-305).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/19-07.htm"">Илиодора</a> Памфилийского (ок. 273).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/19-08.htm"">Илариона</a>, Солунского чудотворца (875) (<i>Груз.</i>).
#TP0Иконы Божией Матери, именуемой <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/19-09.htm"">""В скорбех и печалех Утешение""</a> (1863).<br></span>
"
20/11,"<span class=""normaltext"">#TP1<i>Предпразднство Введения во храм Пресвятой Богородицы.</i> 
#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/20-01.htm"">Григория</a> Декаполита (816).
#TP1Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/20-02.htm"">Прокла</a>, архиеп. Константинопольского (446-447).
#TPo<span class=""minortext "">Сщмчч. Макария, еп. Екатеринославского, Алексия, Александра, Владимира , Иоанна, Алексия, Василия, Николая, Иоанна, Емилиана, Николая пресвитеров, и прмчч. Арсения, Евтихия и Илариона, прмц. Иоанникии игумении (1937).</span>
#TPo<span class=""minortext "">Прмц. Татианы (после 1937).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/20-03.htm"">Диодора</a> Юрьегорского (1633).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/20-04.htm"">Дасия</a> (284-305).
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/20-05.htm"">Евстафия, Феспесия и Анатолия</a> (312).
#TP0Сщмчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/20-06.htm"">Нирсы</a> еп. и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/20-06.htm"">Иосифа</a>, ученика его, <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/20-06.htm"">Иоанна, Саверия, Исакия и Ипатия</a>, епископов Персидских, мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/20-06.htm"">Азата</a> скопца, <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/20-06.htm"">Сасония, Феклы, Анны</a> и иных многих иужей и жен, в Персиде пострадавших (343).<br></span>
"
21/11,"<span class=""normaltext"">#TP6<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/21-01.htm""><b>Введение во храм Пресвятой Богородицы</b></a>.<br></span>
"
22/11,"<span class=""normaltext"">#TP1<i>Попразднство Введения во храм Пресвятой Богородицы.</i> 
#TP1Апп. от 70-ти <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/22-01.htm"">Филимона и Архиппа</a> и мц. равноап. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/22-01.htm"">Апфии</a> (I).
#TP2Блгв. кн. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/22-02.htm""><b>Михаила</b></a> Тверского (1318).
#TPo<span class=""minortext "">Сщмч. Владимира  пресвитера (1932).</span>
#TPo<span class=""minortext "">Сщмч. Иоасафа, еп. Могилевского, сщмчч. Иоанна, Василия, Павла, Иакова, Феодора, Иоанна, Илии, Алексия, Афанасия пресвитера и прмч. Герасима (1937).</span>
#TPo<span class=""minortext "">Прп. Параскевы исп (1952).</span>
#TP0Блгв. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/22-03.htm"">Ярополка</a>, во св. Крещении Петра, кн. Владимиро-Волынского (1086).
#TP0Мц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/22-04.htm"">Кикилии</a> (Цецилии) и мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/22-04.htm"">Валериана, Тивуртия и Максима</a> (ок. 230).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/22-05.htm"">Прокопия</a> чтеца (303).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/22-06.htm"">Менигна</a> (250).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/22-07.htm"">Агаввы</a> исмаильтянина, Сирийского (V).
#TP0Прав. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/22-08.htm"">Михаила</a> воина, болгарина (866).
</span>
"
23/11,"<span class=""normaltext"">#TP1<i>Попразднство Введения во храм Пресвятой Богородицы.</i> 
#TP1Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/23-01.htm"">Амфилохия</a>, еп. Иконийского (после 394).
#TP1Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/23-02.htm"">Григория</a>, еп. Акрагантийского в Сицилии (VI-VII).
#TP3Блгв. вел. кн. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/23-03.htm""><b>Александра</b></a> Невского, в схиме Алексия (1263).
#TP1Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/23-04.htm"">Митрофана</a>, в схиме Макария, еп. Воронежского (1703).
#TPo<span class=""minortext "">Прмч. Серафима (1931).</span>
#TPo<span class=""minortext "">Св. Иоанна исп (1932).</span>
#TPo<span class=""minortext "">Сщмчч. Бориса, еп. Ивановского, Елеазара пресвитера и мч. Александра (1937).</span>
#TPo<span class=""minortext "">Сщмч. архим. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/23-07.htm"">Григория</a> (Перадзе) пострадавшего в Освенциме (1942). (<i>Груз.</i>)</span>
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/23-05.htm"">Сисиния</a>, еп. Кизического (III), и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/23-06.htm"">Феодора</a> Антиохийского (IV).
</span>
"
24/11,"<span class=""normaltext"">#TP1<i>Попразднство Введения во храм Пресвятой Богородицы.</i> 
#TP1Вмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/24-01.htm"">Меркурия</a> (III).
#TP2Вмц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/24-02.htm""><b>Екатерины</b></a>  (305-313).
#TP2Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/24-03.htm""><b>Меркурия</b></a> Смоленского (1238).
#TPo<span class=""minortext "">Сщмч. Евграфа пресвитера (1919).</span>
#TPo<span class=""minortext "">Сщмчч. Евгения и Михаила пресвитеров, мц. Анисии (1937).</span>
#TPo<span class=""minortext "">Сщмчч. Александра, Алексия, Иоанна, Корнилия и Митрофана пресвитеров (1937).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/24-04.htm"">Меркурия</a>, постника Печерского, в Дальних пещерах (XIV).
#TP0Мц. Августы царицы, мчч. Порфирия Стратилата и 200 воинов (305-313).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/24-05.htm"">Мастридии</a> девы.
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/24-06.htm"">Симона</a>, основателя Сойгинского монастыря (1562).<br></span>
"
25/11,"<span class=""normaltext"">#TP3<i>Отдание праздника <b>Введения</b> во храм Пресвятой Богородицы.</i> 
#TP1Сщмчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/25-01.htm"">Климента</a>, папы Римского (101), и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/25-02.htm"">Петра</a>, архиеп. Александрийского (311).
#TPo<span class=""minortext "">Сщмчч. Серафима, архиеп. Смоленскиго, Григория, Иоанна, Василия, Космы, Иоанна , Симеона, Илариона , Ярослава, Александра, Иоанна, Виктора, Андрея пресвитеров и мч. Павла (1937).</span>
#TPo<span class=""minortext "">Мч. Николая (1938).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/25-03.htm"">Петра</a>, молчальника (ок. 429).<br></span>
"
26/11,"<span class=""normaltext"">#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/26-01.htm"">Алипия</a> столпника (640).
#TP1Освящение <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/26-02.htm"">церкви вмч. Георгия</a> в Киеве (1051-1054).
#TP4Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/26-03.htm""><b>Иннокентия</b></a>, еп. Иркутского (1731).
#TPo<span class=""minortext "">Сщмчч. Николая, Иоанна, Георгия и Назария, Василия, Василия, Илии, Василия, Даниила, Михаила, Николая пресвитеров, прмч. Тихона (1937).</span>
#TPo<span class=""minortext "">Мч. Петра (после 1937).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/26-04.htm"">Иакова</a> отшельника Сирийского (457).<br></span>
"
27/11,"<span class=""normaltext"">#TP4Иконы Божией Матери, именуемой <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/27-01.htm""><b>Знамение</b></a>.
#TP1Знамение Пресвятой Богородицы, бывшее в Новгороде Великом в 1170 г.
#TP2Вмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/27-02.htm""><b>Иакова</b></a> Персиянина (421).
#TP1Прп. Палладия Солунского (VI-VII).
#TP2Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/27-03.htm""><b>Иакова</b></a>, еп. Ростовского (1392).
#TP1Обретение мощей блгв. кн. Новгородского Всеволода, во св. Крещении Гавриила, Псковского чудотворца (1192).
#TP1Блж. Андрея Симбирского (1841).
#TPo<span class=""minortext "">Сщмчч. Николая , архиеп. Владимирского, Василия, Бориса, Феодора, Николая, Алексия, Иоанна, Сергия, Иоанна, Сергия, Николая пресвитеров, прмчч. Иоасафа, Кронида, Николая, Ксенофонта, Алексия, Аполлоса, Серафима, Никона и мч. Иоанна (1937).</span>
#TP0Прмчч. 17-ти монахов в Индии (IV).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/27-04.htm"">Романа</a> Киликийского чудотворца (V).
#TP0Икон Божией Матери Знамение: <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/27-05.htm"">Курской</a> (1295), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/27-06.htm"">Абалацкой</a> (1637), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/27-07.htm"">Царскосельской</a> и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/27-08.htm"">Серафимо-Понетаевской</a> (1879), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/27-09.htm"">Верхнетагильской</a> (1753) и именуемой <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/November/27-10.htm"">""Корчемная""</a> (XVIII).<br></span>
"
